implementation,action,num_rows,num_cols,filled,time
linked_list,insert: row at start,50,50,0.3,0.00017289999959757552
csr,insert: row at start,50,50,0.3,7.999999979801942e-06
array,insert: row at end,50,50,0.3,0.0007108000004336645
linked_list,insert: row at end,50,50,0.3,0.00018839999984265887
csr,insert: row at end,50,50,0.3,7.300000106624793e-06
array,insert: row after end,50,50,0.3,4.800000169780105e-06
linked_list,insert: row after end,50,50,0.3,0.00010859999974854873
csr,insert: row after end,50,50,0.3,6.4000000747910235e-06
array,insert: row into middle,50,50,0.3,0.0025049000000763044
linked_list,insert: row into middle,50,50,0.3,0.0003756999999495747
csr,insert: row into middle,50,50,0.3,3.0899999728717376e-05
array,insert: row at random pos.,50,50,0.3,0.0025270999999520427
linked_list,insert: row at random pos.,50,50,0.3,0.00029350000022532186
csr,insert: row at random pos.,50,50,0.3,1.539999993838137e-05
array,insert: col at start,50,50,0.3,0.0038118999996186176
linked_list,insert: col at start,50,50,0.3,0.0019417000003159046
csr,insert: col at start,50,50,0.3,0.0007114000000001397
array,insert: col at end,50,50,0.3,0.0010130999999091728
linked_list,insert: col at end,50,50,0.3,0.003256999999848631
csr,insert: col at end,50,50,0.3,0.00044370000023263856
array,insert: col after end,50,50,0.3,4.500000159168849e-06
linked_list,insert: col after end,50,50,0.3,0.0010647999997672741
csr,insert: col after end,50,50,0.3,5.9000003602704965e-06
array,insert: col into middle,50,50,0.3,0.0032080999999379856
linked_list,insert: col into middle,50,50,0.3,0.003856199999972887
csr,insert: col into middle,50,50,0.3,0.0006284999999479624
array,insert: col at random pos.,50,50,0.3,0.003306999999949767
linked_list,insert: col at random pos.,50,50,0.3,0.006729899999754707
csr,insert: col at random pos.,50,50,0.3,0.0006994000000304368
array,insert: row at start,50,50,1.0,0.00386690000004819
linked_list,insert: row at start,50,50,1.0,0.00017759999991540099
csr,insert: row at start,50,50,1.0,7.699999969190685e-06
array,insert: row at end,50,50,1.0,0.0010194000001320092
linked_list,insert: row at end,50,50,1.0,0.00021169999990888755
csr,insert: row at end,50,50,1.0,7.999999979801942e-06
array,insert: row after end,50,50,1.0,3.899999683198985e-06
linked_list,insert: row after end,50,50,1.0,0.00011169999970661593
csr,insert: row after end,50,50,1.0,6.70000008540228e-06
array,insert: row into middle,50,50,1.0,0.0031586000000061176
linked_list,insert: row into middle,50,50,1.0,0.00026149999985136674
csr,insert: row into middle,50,50,1.0,7.499999810534064e-06
array,insert: row at random pos.,50,50,1.0,0.0037564999997812265
linked_list,insert: row at random pos.,50,50,1.0,0.0002967999998872983
csr,insert: row at random pos.,50,50,1.0,1.5300000086426735e-05
array,insert: col at start,50,50,1.0,0.005161200000202371
linked_list,insert: col at start,50,50,1.0,0.0018798999999489752
csr,insert: col at start,50,50,1.0,0.002537100000154169
array,insert: col at end,50,50,1.0,0.0019046000002163055
linked_list,insert: col at end,50,50,1.0,0.0036368000000948086
csr,insert: col at end,50,50,1.0,0.0015228999995997583
array,insert: col after end,50,50,1.0,4.600000011123484e-06
linked_list,insert: col after end,50,50,1.0,0.00108639999962179
csr,insert: col after end,50,50,1.0,6.199999916134402e-06
array,insert: col into middle,50,50,1.0,0.004572899999857327
linked_list,insert: col into middle,50,50,1.0,0.0037153999996917264
csr,insert: col into middle,50,50,1.0,0.0036172000000078697
array,insert: col at random pos.,50,50,1.0,0.005963700000393146
linked_list,insert: col at random pos.,50,50,1.0,0.008870099999967351
csr,insert: col at random pos.,50,50,1.0,0.002259599999888451
array,insert: row at start,5,500,0.3,0.0035115000000587315
linked_list,insert: row at start,5,500,0.3,5.1900000016757986e-05
csr,insert: row at start,5,500,0.3,7.499999810534064e-06
array,insert: row at end,5,500,0.3,0.0054127000003063586
linked_list,insert: row at end,5,500,0.3,8.429999979853164e-05
csr,insert: row at end,5,500,0.3,7.800000275892671e-06
array,insert: row after end,5,500,0.3,8.400000297115184e-06
linked_list,insert: row after end,5,500,0.3,9.469999986322364e-05
csr,insert: row after end,5,500,0.3,1.1900000117748277e-05
array,insert: row into middle,5,500,0.3,0.008190600000034465
linked_list,insert: row into middle,5,500,0.3,0.0001449999999749707
csr,insert: row into middle,5,500,0.3,8.50000014906982e-06
array,insert: row at random pos.,5,500,0.3,0.010790599999836559
linked_list,insert: row at random pos.,5,500,0.3,0.00018369999997958075
csr,insert: row at random pos.,5,500,0.3,1.52000002344721e-05
array,insert: col at start,5,500,0.3,0.015566600000056496
linked_list,insert: col at start,5,500,0.3,0.0014381000000867061
csr,insert: col at start,5,500,0.3,0.0008654999996906554
array,insert: col at end,5,500,0.3,0.0005607999996755098
linked_list,insert: col at end,5,500,0.3,0.0022462000001723936
csr,insert: col at end,5,500,0.3,0.0003961000002163928
array,insert: col after end,5,500,0.3,5.099999725644011e-06
linked_list,insert: col after end,5,500,0.3,0.0006469999998444109
csr,insert: col after end,5,500,0.3,5.8999999055231456e-06
array,insert: col into middle,5,500,0.3,0.008216799999900104
linked_list,insert: col into middle,5,500,0.3,0.0022993000002315966
csr,insert: col into middle,5,500,0.3,0.0005968999998913205
array,insert: col at random pos.,5,500,0.3,0.00964170000042941
linked_list,insert: col at random pos.,5,500,0.3,0.0039010999998936313
csr,insert: col at random pos.,5,500,0.3,0.0006430999997064646
array,insert: row at start,5,500,1.0,0.004923200000121142
linked_list,insert: row at start,5,500,1.0,5.239999973127851e-05
csr,insert: row at start,5,500,1.0,8.000000434549293e-06
array,insert: row at end,5,500,1.0,0.006720900000345864
linked_list,insert: row at end,5,500,1.0,9.629999976823456e-05
csr,insert: row at end,5,500,1.0,9.500000032858225e-06
array,insert: row after end,5,500,1.0,5.100000180391362e-06
linked_list,insert: row after end,5,500,1.0,6.690000009257346e-05
csr,insert: row after end,5,500,1.0,7.000000096013537e-06
array,insert: row into middle,5,500,1.0,0.009910799999943265
linked_list,insert: row into middle,5,500,1.0,0.00013860000035492703
csr,insert: row into middle,5,500,1.0,8.200000138458563e-06
array,insert: row at random pos.,5,500,1.0,0.013596499999948719
linked_list,insert: row at random pos.,5,500,1.0,0.00018690000024434994
csr,insert: row at random pos.,5,500,1.0,1.5499999790336005e-05
array,insert: col at start,5,500,1.0,0.01735770000004777
linked_list,insert: col at start,5,500,1.0,0.001969800000097166
csr,insert: col at start,5,500,1.0,0.0029005000001234293
array,insert: col at end,5,500,1.0,0.0006091999998716346
linked_list,insert: col at end,5,500,1.0,0.00248600000031729
csr,insert: col at end,5,500,1.0,0.0012656000003516965
array,insert: col after end,5,500,1.0,4.499999704421498e-06
linked_list,insert: col after end,5,500,1.0,0.0006076999998185784
csr,insert: col after end,5,500,1.0,5.399999736255268e-06
array,insert: col into middle,5,500,1.0,0.008670899999742687
linked_list,insert: col into middle,5,500,1.0,0.0029921999998805404
csr,insert: col into middle,5,500,1.0,0.002048299999842129
array,insert: col at random pos.,5,500,1.0,0.009730100000069797
linked_list,insert: col at random pos.,5,500,1.0,0.00446029999966413
csr,insert: col at random pos.,5,500,1.0,0.0021433999995679187
array,"update: random row, random column",10000,100,0.3,3.949999972974183e-05
linked_list,"update: random row, random column",10000,100,0.3,0.010539200000039273
csr,"update: random row, random column",10000,100,0.3,0.004351899999619491
array,"update: first row, first column",10000,100,0.3,1.919999976962572e-05
linked_list,"update: first row, first column",10000,100,0.3,1.2900000001536682e-05
csr,"update: first row, first column",10000,100,0.3,0.001205100000333914
array,"update: last row, last column",10000,100,0.3,1.5999999959603883e-05
linked_list,"update: last row, last column",10000,100,0.3,0.02401640000016414
csr,"update: last row, last column",10000,100,0.3,5.229999987932388e-05
array,"update: random row, random column",10000,100,1.0,5.600000031336094e-05
linked_list,"update: random row, random column",10000,100,1.0,0.011232800000016141
csr,"update: random row, random column",10000,100,1.0,0.005608200000096986
array,"update: first row, first column",10000,100,1.0,4.350000017439015e-05
linked_list,"update: first row, first column",10000,100,1.0,8.50000014906982e-06
csr,"update: first row, first column",10000,100,1.0,0.003303699999833043
array,"update: last row, last column",10000,100,1.0,1.9499999780236976e-05
linked_list,"update: last row, last column",10000,100,1.0,0.025385999999798514
csr,"update: last row, last column",10000,100,1.0,0.00018530000033933902
array,"update: random row, random column",1000,1000,0.3,4.540000009001233e-05
linked_list,"update: random row, random column",1000,1000,0.3,0.0015189999999165593
csr,"update: random row, random column",1000,1000,0.3,0.0023545999997622857
array,"update: first row, first column",1000,1000,0.3,2.7499999760038918e-05
linked_list,"update: first row, first column",1000,1000,0.3,1.8199999885837315e-05
csr,"update: first row, first column",1000,1000,0.3,0.0006527999998979794
array,"update: last row, last column",1000,1000,0.3,1.6199999663513154e-05
linked_list,"update: last row, last column",1000,1000,0.3,0.002582799999800045
csr,"update: last row, last column",1000,1000,0.3,0.0006382999999914318
array,"update: random row, random column",1000,1000,1.0,4.4999999772699084e-05
linked_list,"update: random row, random column",1000,1000,1.0,0.0012383000002955669
csr,"update: random row, random column",1000,1000,1.0,0.0033075000001190347
array,"update: first row, first column",1000,1000,1.0,3.080000033151009e-05
linked_list,"update: first row, first column",1000,1000,1.0,8.200000138458563e-06
csr,"update: first row, first column",1000,1000,1.0,0.0022450000001299486
array,"update: last row, last column",1000,1000,1.0,3.409999999348656e-05
linked_list,"update: last row, last column",1000,1000,1.0,0.0063602000000173575
csr,"update: last row, last column",1000,1000,1.0,0.005363799999940966
array,"update: random row, random column",100,10000,0.3,4.739999985758914e-05
linked_list,"update: random row, random column",100,10000,0.3,0.00018619999991642544
csr,"update: random row, random column",100,10000,0.3,0.005238000000190368
array,"update: first row, first column",100,10000,0.3,3.310000010969816e-05
linked_list,"update: first row, first column",100,10000,0.3,1.249999968422344e-05
csr,"update: first row, first column",100,10000,0.3,0.0006941000001461362
array,"update: last row, last column",100,10000,0.3,2.5800000003073364e-05
linked_list,"update: last row, last column",100,10000,0.3,0.00031360000002678134
csr,"update: last row, last column",100,10000,0.3,0.0064145000001190056
array,"update: random row, random column",100,10000,1.0,8.709999974598759e-05
linked_list,"update: random row, random column",100,10000,1.0,0.00031129999979384593
csr,"update: random row, random column",100,10000,1.0,0.014375899999777175
array,"update: first row, first column",100,10000,1.0,2.099999983329326e-05
linked_list,"update: first row, first column",100,10000,1.0,1.160000010713702e-05
csr,"update: first row, first column",100,10000,1.0,0.0022120000003269524
array,"update: last row, last column",100,10000,1.0,2.210000002378365e-05
linked_list,"update: last row, last column",100,10000,1.0,0.00028199999997013947
csr,"update: last row, last column",100,10000,1.0,0.022430699999858916
array,"update: random row, random column",2500,25,0.3,4.910000006930204e-05
linked_list,"update: random row, random column",2500,25,0.3,0.0032516000001123757
csr,"update: random row, random column",2500,25,0.3,0.0015572000002066488
array,"update: first row, first column",2500,25,0.3,2.1100000139995245e-05
linked_list,"update: first row, first column",2500,25,0.3,1.4700000065204222e-05
csr,"update: first row, first column",2500,25,0.3,0.0002672000000529806
array,"update: last row, last column",2500,25,0.3,1.7099999695346924e-05
linked_list,"update: last row, last column",2500,25,0.3,0.006483099999968545
csr,"update: last row, last column",2500,25,0.3,2.97000001410197e-05
array,"update: random row, random column",2500,25,1.0,4.440000020622392e-05
linked_list,"update: random row, random column",2500,25,1.0,0.0029638999999406224
csr,"update: random row, random column",2500,25,1.0,0.001287999999931344
array,"update: first row, first column",2500,25,1.0,1.8700000055105193e-05
linked_list,"update: first row, first column",2500,25,1.0,1.0400000064691994e-05
csr,"update: first row, first column",2500,25,1.0,0.0002681000000848144
array,"update: last row, last column",2500,25,1.0,1.539999993838137e-05
linked_list,"update: last row, last column",2500,25,1.0,0.005815099999836093
csr,"update: last row, last column",2500,25,1.0,3.549999973984086e-05
array,"update: random row, random column",250,250,0.3,3.990000004705507e-05
linked_list,"update: random row, random column",250,250,0.3,0.00046149999980116263
csr,"update: random row, random column",250,250,0.3,0.00029230000018287683
array,"update: first row, first column",250,250,0.3,1.4899999769113492e-05
linked_list,"update: first row, first column",250,250,0.3,8.200000138458563e-06
csr,"update: first row, first column",250,250,0.3,5.069999997431296e-05
array,"update: last row, last column",250,250,0.3,1.539999993838137e-05
linked_list,"update: last row, last column",250,250,0.3,0.0006693000000268512
csr,"update: last row, last column",250,250,0.3,0.0001299000000472006
array,"update: random row, random column",250,250,1.0,3.990000004705507e-05
linked_list,"update: random row, random column",250,250,1.0,0.0002951999999822874
csr,"update: random row, random column",250,250,1.0,0.0003050000000257569
array,"update: first row, first column",250,250,1.0,1.5300000086426735e-05
linked_list,"update: first row, first column",250,250,1.0,9.200000022246968e-06
csr,"update: first row, first column",250,250,1.0,0.00012939999987793271
array,"update: last row, last column",250,250,1.0,1.829999973779195e-05
linked_list,"update: last row, last column",250,250,1.0,0.0006782000000384869
csr,"update: last row, last column",250,250,1.0,0.00046610000026703347
array,"update: random row, random column",25,2500,0.3,3.779999997277628e-05
linked_list,"update: random row, random column",25,2500,0.3,7.730000015726546e-05
csr,"update: random row, random column",25,2500,0.3,0.00027809999983219313
array,"update: first row, first column",25,2500,0.3,1.609999981155852e-05
linked_list,"update: first row, first column",25,2500,0.3,1.1699999959091656e-05
csr,"update: first row, first column",25,2500,0.3,4.3599999571597436e-05
array,"update: last row, last column",25,2500,0.3,4.6799999836366624e-05
linked_list,"update: last row, last column",25,2500,0.3,7.489999961762805e-05
csr,"update: last row, last column",25,2500,0.3,7.770000001983135e-05
array,"update: random row, random column",25,2500,1.0,4.399999988891068e-05
linked_list,"update: random row, random column",25,2500,1.0,8.699999989403295e-05
csr,"update: random row, random column",25,2500,1.0,0.0008146000000124332
array,"update: first row, first column",25,2500,1.0,1.970000039364095e-05
linked_list,"update: first row, first column",25,2500,1.0,1.049999991664663e-05
csr,"update: first row, first column",25,2500,1.0,0.00012999999989915523
array,"update: last row, last column",25,2500,1.0,1.629999997021514e-05
linked_list,"update: last row, last column",25,2500,1.0,8.150000030582305e-05
csr,"update: last row, last column",25,2500,1.0,9.959999988495838e-05
array,"update: random row, random column",5000,50,0.3,3.8300000142044155e-05
linked_list,"update: random row, random column",5000,50,0.3,0.005891500000416272
csr,"update: random row, random column",5000,50,0.3,0.002429499999834661
array,"update: first row, first column",5000,50,0.3,1.5999999959603883e-05
linked_list,"update: first row, first column",5000,50,0.3,1.1000000085914508e-05
csr,"update: first row, first column",5000,50,0.3,0.00046650000012959936
array,"update: last row, last column",5000,50,0.3,1.52000002344721e-05
linked_list,"update: last row, last column",5000,50,0.3,0.013136900000063179
csr,"update: last row, last column",5000,50,0.3,3.7400000110210385e-05
array,"update: random row, random column",5000,50,1.0,7.679999998799758e-05
linked_list,"update: random row, random column",5000,50,1.0,0.005651599999964674
csr,"update: random row, random column",5000,50,1.0,0.002514199999950506
array,"update: first row, first column",5000,50,1.0,2.029999996011611e-05
linked_list,"update: first row, first column",5000,50,1.0,1.0000000202126103e-05
csr,"update: first row, first column",5000,50,1.0,0.0008089999996627739
array,"update: last row, last column",5000,50,1.0,1.5900000107649248e-05
linked_list,"update: last row, last column",5000,50,1.0,0.011214900000140915
csr,"update: last row, last column",5000,50,1.0,5.599999985861359e-05
array,"update: random row, random column",500,500,0.3,5.4800000270915916e-05
linked_list,"update: random row, random column",500,500,0.3,0.0009091000001717475
csr,"update: random row, random column",500,500,0.3,0.0006108000002313929
array,"update: first row, first column",500,500,0.3,1.6599999980826396e-05
linked_list,"update: first row, first column",500,500,0.3,1.1199999789823778e-05
csr,"update: first row, first column",500,500,0.3,0.0001415000001543376
array,"update: last row, last column",500,500,0.3,1.699999984339229e-05
linked_list,"update: last row, last column",500,500,0.3,0.0014172000001053675
csr,"update: last row, last column",500,500,0.3,0.00032909999981711735
array,"update: random row, random column",500,500,1.0,4.3399999867688166e-05
linked_list,"update: random row, random column",500,500,1.0,0.0006837999999333988
csr,"update: random row, random column",500,500,1.0,0.0008571000003030349
array,"update: first row, first column",500,500,1.0,1.5999999959603883e-05
linked_list,"update: first row, first column",500,500,1.0,1.880000036180718e-05
csr,"update: first row, first column",500,500,1.0,0.0003839999999399879
array,"update: last row, last column",500,500,1.0,1.650000012887176e-05
linked_list,"update: last row, last column",500,500,1.0,0.0013217000000622647
csr,"update: last row, last column",500,500,1.0,0.001022700000248733
array,"update: random row, random column",500,5,0.3,4.530000023805769e-05
linked_list,"update: random row, random column",500,5,0.3,0.000759499999730906
csr,"update: random row, random column",500,5,0.3,0.0002658000003066263
array,"update: first row, first column",500,5,0.3,2.590000030977535e-05
linked_list,"update: first row, first column",500,5,0.3,9.60000033956021e-06
csr,"update: first row, first column",500,5,0.3,5.580000015470432e-05
array,"update: last row, last column",500,5,0.3,1.5799999800947262e-05
linked_list,"update: last row, last column",500,5,0.3,0.0012096000000383356
csr,"update: last row, last column",500,5,0.3,2.0899999981338624e-05
array,"update: random row, random column",500,5,1.0,4.099999978279811e-05
linked_list,"update: random row, random column",500,5,1.0,0.0008403000001635519
csr,"update: random row, random column",500,5,1.0,0.00027709999994840473
array,"update: first row, first column",500,5,1.0,1.9600000086938962e-05
linked_list,"update: first row, first column",500,5,1.0,1.0099999599333387e-05
csr,"update: first row, first column",500,5,1.0,6.180000036692945e-05
array,"update: last row, last column",500,5,1.0,1.920000022437307e-05
linked_list,"update: last row, last column",500,5,1.0,0.0013059999996585248
csr,"update: last row, last column",500,5,1.0,2.2599999738304177e-05
array,"update: random row, random column",50,5000,0.3,4.149999995206599e-05
linked_list,"update: random row, random column",50,5000,0.3,0.00011469999981272849
csr,"update: random row, random column",50,5000,0.3,0.0016237999998338637
array,"update: first row, first column",50,5000,0.3,1.5100000382517464e-05
linked_list,"update: first row, first column",50,5000,0.3,1.0899999779212521e-05
csr,"update: first row, first column",50,5000,0.3,8.74000002113462e-05
array,"update: last row, last column",50,5000,0.3,1.4100000043981709e-05
linked_list,"update: last row, last column",50,5000,0.3,0.00014029999965714524
csr,"update: last row, last column",50,5000,0.3,0.0036352000001897977
array,"update: random row, random column",50,5000,1.0,3.72999998035084e-05
linked_list,"update: random row, random column",50,5000,1.0,0.00011929999982385198
csr,"update: random row, random column",50,5000,1.0,0.0029508000002351764
array,"update: first row, first column",50,5000,1.0,1.609999981155852e-05
linked_list,"update: first row, first column",50,5000,1.0,9.700000191514846e-06
csr,"update: first row, first column",50,5000,1.0,0.00032809999993332895
array,"update: last row, last column",50,5000,1.0,1.6599999980826396e-05
linked_list,"update: last row, last column",50,5000,1.0,0.00015510000002905144
csr,"update: last row, last column",50,5000,1.0,0.01119269999981043
array,"update: random row, random column",50,50,0.3,4.260000014255638e-05
linked_list,"update: random row, random column",50,50,0.3,0.0001283999999941443
csr,"update: random row, random column",50,50,0.3,9.580000005371403e-05
array,"update: first row, first column",50,50,0.3,1.5900000107649248e-05
linked_list,"update: first row, first column",50,50,0.3,1.340000017080456e-05
csr,"update: first row, first column",50,50,0.3,4.1400000100111356e-05
array,"update: last row, last column",50,50,0.3,1.609999981155852e-05
linked_list,"update: last row, last column",50,50,0.3,0.00020010000025649788
csr,"update: last row, last column",50,50,0.3,2.229999972769292e-05
array,"update: random row, random column",50,50,1.0,3.0900000183464726e-05
linked_list,"update: random row, random column",50,50,1.0,9.259999978894484e-05
csr,"update: random row, random column",50,50,1.0,8.969999998953426e-05
array,"update: first row, first column",50,50,1.0,1.7100000150094274e-05
linked_list,"update: first row, first column",50,50,1.0,9.500000032858225e-06
csr,"update: first row, first column",50,50,1.0,2.859999995052931e-05
array,"update: last row, last column",50,50,1.0,2.7600000066740904e-05
linked_list,"update: last row, last column",50,50,1.0,0.00023399999963658047
csr,"update: last row, last column",50,50,1.0,4.199999966658652e-05
array,"update: random row, random column",5,500,0.3,3.9600000036443816e-05
linked_list,"update: random row, random column",5,500,0.3,0.00023779999992257217
csr,"update: random row, random column",5,500,0.3,7.039999991320656e-05
array,"update: first row, first column",5,500,0.3,1.560000009703799e-05
linked_list,"update: first row, first column",5,500,0.3,1.1699999959091656e-05
csr,"update: first row, first column",5,500,0.3,2.119999999194988e-05
array,"update: last row, last column",5,500,0.3,1.560000009703799e-05
linked_list,"update: last row, last column",5,500,0.3,2.7100000352220377e-05
csr,"update: last row, last column",5,500,0.3,3.0199999855540227e-05
array,"update: random row, random column",5,500,1.0,4.269999999451102e-05
linked_list,"update: random row, random column",5,500,1.0,0.000189200000022538
csr,"update: random row, random column",5,500,1.0,0.00010149999980058055
array,"update: first row, first column",5,500,1.0,1.810000003388268e-05
linked_list,"update: first row, first column",5,500,1.0,1.0000000202126103e-05
csr,"update: first row, first column",5,500,1.0,2.4500000108673703e-05
array,"update: last row, last column",5,500,1.0,1.559999964229064e-05
linked_list,"update: last row, last column",5,500,1.0,3.779999997277628e-05
csr,"update: last row, last column",5,500,1.0,2.7200000204175012e-05
